n_flagged,review_rate,threshold,frauds_caught,frauds_missed,false_alarms,recall,precision,cost_missed,cost_caught,cost_false_alarm,total_cost,savings
103840,0.8791953127645883,0.0012419712503248849,4030.0,34.0,99810.0,0.9916338582677166,0.03880970724191063,3115.528999999282,86961.88069999927,499050.0,589127.4096999986,122406.92629999353
103899,0.8796948555559319,0.0012389007960307036,4030.0,34.0,99869.0,0.9916338582677166,0.038787668793732376,3115.528999999282,86961.88069999927,499345.0,589422.4096999986,122111.92629999353
103958,0.8801943983472754,0.0012341752670078467,4030.0,34.0,99928.0,0.9916338582677166,0.038765655360818795,3115.528999999282,86961.88069999927,499640.0,589717.4096999986,121816.92629999353
104017,0.8806939411386189,0.0012307214416125275,4032.0,32.0,99985.0,0.9921259842519685,0.03876289452685619,2982.6579999993555,86983.16779999925,499925.0,589890.8257999986,121643.5101999935
104076,0.8811934839299624,0.0012259778752094377,4032.0,32.0,100044.0,0.9921259842519685,0.0387409200968523,2982.6579999993555,86983.16779999925,500220.0,590185.8257999986,121348.5101999935
104135,0.8816930267213059,0.0012214686929724944,4032.0,32.0,100103.0,0.9921259842519685,0.03871897056705238,2982.6579999993555,86983.16779999925,500515.0,590480.8257999986,121053.5101999935
104194,0.8821925695126495,0.0012176421806402177,4032.0,32.0,100162.0,0.9921259842519685,0.03869704589515711,2982.6579999993555,86983.16779999925,500810.0,590775.8257999986,120758.5101999935
104253,0.8826921123039929,0.0012139929643866527,4032.0,32.0,100221.0,0.9921259842519685,0.03867514603896291,2982.6579999993555,86983.16779999925,501105.0,591070.8257999986,120463.5101999935
104312,0.8831916550953365,0.001209585574422124,4032.0,32.0,100280.0,0.9921259842519685,0.03865327095636168,2982.6579999993555,86983.16779999925,501400.0,591365.8257999986,120168.5101999935
104371,0.8836911978866799,0.0012059012350002748,4033.0,31.0,100338.0,0.9923720472440944,0.03864100181084784,2899.707999999402,86995.46279999925,501690.0,591585.1707999987,119949.16519999341
104430,0.8841907406780235,0.0012014763075355258,4033.0,31.0,100397.0,0.9923720472440944,0.03861917073637844,2899.707999999402,86995.46279999925,501985.0,591880.1707999987,119654.16519999341
104489,0.8846902834693671,0.0011973036732166194,4034.0,30.0,100455.0,0.9926181102362205,0.03860693470126042,2674.707999999402,87021.96279999925,502275.0,591971.6707999987,119562.66519999341
104548,0.8851898262607105,0.0011926793738158495,4034.0,30.0,100514.0,0.9926181102362205,0.038585147492061066,2674.707999999402,87021.96279999925,502570.0,592266.6707999987,119267.66519999341
104607,0.8856893690520541,0.0011877141991045433,4034.0,30.0,100573.0,0.9926181102362205,0.03856338485952183,2674.707999999402,87021.96279999925,502865.0,592561.6707999987,118972.66519999341
104666,0.8861889118433975,0.001183427852516089,4034.0,30.0,100632.0,0.9926181102362205,0.038541646762081286,2674.707999999402,87021.96279999925,503160.0,592856.6707999987,118677.66519999341
104725,0.8866884546347411,0.0011784914312178148,4035.0,29.0,100690.0,0.9928641732283464,0.0385294819766054,2627.820999999414,87030.65149999925,503450.0,593108.4724999986,118425.86349999346
104784,0.8871879974260846,0.0011744880854112144,4035.0,29.0,100749.0,0.9928641732283464,0.03850778744846541,2627.820999999414,87030.65149999925,503745.0,593403.4724999986,118130.86349999346
104843,0.8876875402174281,0.001170388775646242,4035.0,29.0,100808.0,0.9928641732283464,0.03848611733735204,2627.820999999414,87030.65149999925,504040.0,593698.4724999986,117835.86349999346
104902,0.8881870830087716,0.0011666340592573006,4035.0,29.0,100867.0,0.9928641732283464,0.03846447160206669,2627.820999999414,87030.65149999925,504335.0,593993.4724999986,117540.86349999346
104961,0.8886866258001151,0.0011634096238181786,4035.0,29.0,100926.0,0.9928641732283464,0.03844285020150342,2627.820999999414,87030.65149999925,504630.0,594288.4724999986,117245.86349999346
105020,0.8891861685914587,0.0011600761914628097,4035.0,29.0,100985.0,0.9928641732283464,0.03842125309464864,2627.820999999414,87030.65149999925,504925.0,594583.4724999986,116950.86349999346
105079,0.8896857113828022,0.0011555432087830156,4036.0,28.0,101043.0,0.9931102362204725,0.03840919688995898,2514.8709999994608,87045.94649999925,505215.0,594775.8174999987,116758.51849999337
105138,0.8901852541741457,0.001151058963701137,4036.0,28.0,101102.0,0.9931102362204725,0.03838764290741692,2514.8709999994608,87045.94649999925,505510.0,595070.8174999987,116463.51849999337
105197,0.8906847969654892,0.0011472156666105994,4036.0,28.0,101161.0,0.9931102362204725,0.03836611310208466,2514.8709999994608,87045.94649999925,505805.0,595365.8174999987,116168.51849999337
105256,0.8911843397568328,0.0011435991430690364,4038.0,26.0,101218.0,0.9936023622047244,0.03836360872539333,2314.8709999994608,87073.94649999925,506090.0,595478.8174999987,116055.51849999337
105315,0.8916838825481762,0.0011397367107928646,4039.0,25.0,101276.0,0.9938484251968503,0.038351611831173145,2269.8709999994608,87082.44649999925,506380.0,595732.3174999987,115802.01849999337
105374,0.8921834253395198,0.0011359341886163418,4039.0,25.0,101335.0,0.9938484251968503,0.03833013836430239,2269.8709999994608,87082.44649999925,506675.0,596027.3174999987,115507.01849999337
105433,0.8926829681308632,0.001132155671267533,4039.0,25.0,101394.0,0.9938484251968503,0.038308688930410784,2269.8709999994608,87082.44649999925,506970.0,596322.3174999987,115212.01849999337
105492,0.8931825109222068,0.0011282799478346559,4039.0,25.0,101453.0,0.9938484251968503,0.038287263489174536,2269.8709999994608,87082.44649999925,507265.0,596617.3174999987,114917.01849999337
105551,0.8936820537135504,0.001123940530628832,4039.0,25.0,101512.0,0.9938484251968503,0.038265862000360015,2269.8709999994608,87082.44649999925,507560.0,596912.3174999987,114622.01849999337
105610,0.8941815965048938,0.0011186030943610046,4039.0,25.0,101571.0,0.9938484251968503,0.0382444844238235,2269.8709999994608,87082.44649999925,507855.0,597207.3174999987,114327.01849999337
105669,0.8946811392962374,0.0011151976370291127,4039.0,25.0,101630.0,0.9938484251968503,0.038223130719510924,2269.8709999994608,87082.44649999925,508150.0,597502.3174999987,114032.01849999337
105728,0.8951806820875808,0.00111195221217615,4039.0,25.0,101689.0,0.9938484251968503,0.038201800847457626,2269.8709999994608,87082.44649999925,508445.0,597797.3174999987,113737.01849999337
105787,0.8956802248789244,0.001108175002994506,4039.0,25.0,101748.0,0.9938484251968503,0.0381804947677881,2269.8709999994608,87082.44649999925,508740.0,598092.3174999987,113442.01849999337
105846,0.8961797676702679,0.001103925573307944,4040.0,24.0,101806.0,0.9940944881889764,0.038168660128866466,2136.9209999995073,87099.74149999925,509030.0,598266.6624999987,113267.6734999934
105905,0.8966793104616114,0.0011004813974265987,4041.0,23.0,101864.0,0.9943405511811023,0.03815683867617204,2090.0339999995194,87108.43019999925,509320.0,598518.4641999988,113015.87179999333
105964,0.8971788532529549,0.001096668230089635,4041.0,23.0,101923.0,0.9943405511811023,0.038135593220338986,2090.0339999995194,87108.43019999925,509615.0,598813.4641999988,112720.87179999333
106023,0.8976783960442984,0.0010921056469042267,4041.0,23.0,101982.0,0.9943405511811023,0.03811437140997708,2090.0339999995194,87108.43019999925,509910.0,599108.4641999988,112425.87179999333
106082,0.898177938835642,0.0010876771506836663,4041.0,23.0,102041.0,0.9943405511811023,0.03809317320563338,2090.0339999995194,87108.43019999925,510205.0,599403.4641999988,112130.87179999333
106141,0.8986774816269855,0.0010836609086692865,4041.0,23.0,102100.0,0.9943405511811023,0.03807199856794264,2090.0339999995194,87108.43019999925,510500.0,599698.4641999988,111835.87179999333
106200,0.899177024418329,0.0010792817755658035,4041.0,23.0,102159.0,0.9943405511811023,0.038050847457627116,2090.0339999995194,87108.43019999925,510795.0,599993.4641999988,111540.87179999333
106259,0.8996765672096725,0.00107479690037713,4041.0,23.0,102218.0,0.9943405511811023,0.03802971983549629,2090.0339999995194,87108.43019999925,511090.0,600288.4641999988,111245.87179999333
106318,0.900176110001016,0.0010707687794942813,4041.0,23.0,102277.0,0.9943405511811023,0.03800861566244662,2090.0339999995194,87108.43019999925,511385.0,600583.4641999988,110950.87179999333
106377,0.9006756527923595,0.0010661019287929144,4042.0,22.0,102335.0,0.9945866141732284,0.03799693542777104,2007.083999999566,87120.72519999924,511675.0,600802.8091999989,110731.52679999324
106436,0.9011751955837031,0.0010619337286235317,4043.0,21.0,102393.0,0.9948326771653543,0.03798526814235785,1874.1339999996126,87138.02019999923,511965.0,600977.1541999988,110557.18179999327
106495,0.9016747383750465,0.0010586325924619403,4043.0,21.0,102452.0,0.9948326771653543,0.03796422367247289,1874.1339999996126,87138.02019999923,512260.0,601272.1541999988,110262.18179999327
106554,0.9021742811663901,0.0010533986140472285,4043.0,21.0,102511.0,0.9948326771653543,0.0379432025076487,1874.1339999996126,87138.02019999923,512555.0,601567.1541999988,109967.18179999327
106613,0.9026738239577335,0.0010496386183651812,4043.0,21.0,102570.0,0.9948326771653543,0.037922204609194,1874.1339999996126,87138.02019999923,512850.0,601862.1541999988,109672.18179999327
106672,0.9031733667490771,0.001045568735077386,4043.0,21.0,102629.0,0.9948326771653543,0.037901229938503075,1874.1339999996126,87138.02019999923,513145.0,602157.1541999988,109377.18179999327
106731,0.9036729095404207,0.0010407490234336301,4043.0,21.0,102688.0,0.9948326771653543,0.03788027845705559,1874.1339999996126,87138.02019999923,513440.0,602452.1541999988,109082.18179999327
106790,0.9041724523317641,0.0010362101379630582,4043.0,21.0,102747.0,0.9948326771653543,0.03785935012641633,1874.1339999996126,87138.02019999923,513735.0,602747.1541999988,108787.18179999327
106849,0.9046719951231077,0.0010313751295030827,4043.0,21.0,102806.0,0.9948326771653543,0.037838444908234986,1874.1339999996126,87138.02019999923,514030.0,603042.1541999988,108492.18179999327
106908,0.9051715379144512,0.001028036492360929,4043.0,21.0,102865.0,0.9948326771653543,0.037817562764245895,1874.1339999996126,87138.02019999923,514325.0,603337.1541999988,108197.18179999327
106967,0.9056710807057947,0.0010233137338335357,4044.0,20.0,102923.0,0.9950787401574803,0.03780605233389737,1827.2469999996247,87146.70889999923,514615.0,603588.9558999989,107945.3800999932
107026,0.9061706234971382,0.0010191402207217963,4044.0,20.0,102982.0,0.9950787401574803,0.03778521107020724,1827.2469999996247,87146.70889999923,514910.0,603883.9558999989,107650.3800999932
107085,0.9066701662884817,0.0010148079947464442,4044.0,20.0,103041.0,0.9950787401574803,0.037764392772096936,1827.2469999996247,87146.70889999923,515205.0,604178.9558999989,107355.3800999932
107144,0.9071697090798252,0.001010285989329777,4044.0,20.0,103100.0,0.9950787401574803,0.037743597401627714,1827.2469999996247,87146.70889999923,515500.0,604473.9558999989,107060.3800999932
107203,0.9076692518711688,0.0010066564997179052,4044.0,20.0,103159.0,0.9950787401574803,0.03772282492094438,1827.2469999996247,87146.70889999923,515795.0,604768.9558999989,106765.3800999932
107262,0.9081687946625123,0.0010029258140290044,4044.0,20.0,103218.0,0.9950787401574803,0.03770207529227499,1827.2469999996247,87146.70889999923,516090.0,605063.9558999989,106470.3800999932
107321,0.9086683374538558,0.00099889243877855,4044.0,20.0,103277.0,0.9950787401574803,0.03768134847793069,1827.2469999996247,87146.70889999923,516385.0,605358.9558999989,106175.3800999932
107380,0.9091678802451993,0.0009947005170421277,4044.0,20.0,103336.0,0.9950787401574803,0.03766064444030546,1827.2469999996247,87146.70889999923,516680.0,605653.9558999989,105880.3800999932
107439,0.9096674230365428,0.0009912404921977548,4045.0,19.0,103394.0,0.9953248031496063,0.037649270748983145,1776.2969999996712,87155.80389999923,516970.0,605902.1008999989,105632.23509999318
107498,0.9101669658278864,0.0009863403015724415,4045.0,19.0,103453.0,0.9953248031496063,0.03762860704385198,1776.2969999996712,87155.80389999923,517265.0,606197.1008999989,105337.23509999318
107557,0.9106665086192298,0.00098166698496069,4047.0,17.0,103510.0,0.9958169291338582,0.03762656080031983,1711.2959999996237,87170.30399999923,517550.0,606431.5999999988,105102.73599999328
107616,0.9111660514105734,0.0009772062516394504,4047.0,17.0,103569.0,0.9958169291338582,0.03760593220338983,1711.2959999996237,87170.30399999923,517845.0,606726.5999999988,104807.73599999328
107675,0.9116655942019168,0.0009729834932131331,4047.0,17.0,103628.0,0.9958169291338582,0.037585326213141396,1711.2959999996237,87170.30399999923,518140.0,607021.5999999988,104512.73599999328
107734,0.9121651369932604,0.0009692739531906191,4047.0,17.0,103687.0,0.9958169291338582,0.037564742792433214,1711.2959999996237,87170.30399999923,518435.0,607316.5999999988,104217.73599999328
107793,0.912664679784604,0.0009652510929741021,4047.0,17.0,103746.0,0.9958169291338582,0.03754418190420528,1711.2959999996237,87170.30399999923,518730.0,607611.5999999988,103922.73599999328
107852,0.9131642225759474,0.0009613581848575306,4047.0,17.0,103805.0,0.9958169291338582,0.037523643511478695,1711.2959999996237,87170.30399999923,519025.0,607906.5999999988,103627.73599999328
107911,0.913663765367291,0.0009571633825845588,4048.0,16.0,103863.0,0.9960629921259843,0.037512394473223305,1638.3459999996703,87181.59899999923,519315.0,608134.9449999989,103399.3909999932
107970,0.9141633081586344,0.0009522533448542987,4048.0,16.0,103922.0,0.9960629921259843,0.03749189589700843,1638.3459999996703,87181.59899999923,519610.0,608429.9449999989,103104.3909999932
108029,0.914662850949978,0.0009477576206908201,4048.0,16.0,103981.0,0.9960629921259843,0.0374714197113738,1638.3459999996703,87181.59899999923,519905.0,608724.9449999989,102809.3909999932
108088,0.9151623937413215,0.0009434023531371937,4048.0,16.0,104040.0,0.9960629921259843,0.03745096587965362,1638.3459999996703,87181.59899999923,520200.0,609019.9449999989,102514.3909999932
108147,0.915661936532665,0.000939841483968857,4048.0,16.0,104099.0,0.9960629921259843,0.0374305343652621,1638.3459999996703,87181.59899999923,520495.0,609314.9449999989,102219.3909999932
108206,0.9161614793240085,0.0009358427382233471,4048.0,16.0,104158.0,0.9960629921259843,0.03741012513169325,1638.3459999996703,87181.59899999923,520790.0,609609.9449999989,101924.3909999932
108265,0.916661022115352,0.0009314161806585205,4048.0,16.0,104217.0,0.9960629921259843,0.03738973814252067,1638.3459999996703,87181.59899999923,521085.0,609904.9449999989,101629.3909999932
108324,0.9171605649066956,0.0009273404775767892,4048.0,16.0,104276.0,0.9960629921259843,0.03736937336139729,1638.3459999996703,87181.59899999923,521380.0,610199.9449999989,101334.3909999932
108383,0.9176601076980391,0.0009224722842159261,4049.0,15.0,104334.0,0.9963090551181102,0.037358257291272616,1505.3959999997169,87198.89399999923,521670.0,610374.289999999,101160.0459999931
108442,0.9181596504893826,0.0009174316657292503,4049.0,15.0,104393.0,0.9963090551181102,0.03733793179764298,1505.3959999997169,87198.89399999923,521965.0,610669.289999999,100865.0459999931
108501,0.9186591932807261,0.0009132802386450055,4049.0,15.0,104452.0,0.9963090551181102,0.03731762840895476,1505.3959999997169,87198.89399999923,522260.0,610964.289999999,100570.0459999931
108560,0.9191587360720697,0.0009086531513720169,4049.0,15.0,104511.0,0.9963090551181102,0.03729734708916728,1505.3959999997169,87198.89399999923,522555.0,611259.289999999,100275.0459999931
108619,0.9196582788634131,0.0009040712174249303,4049.0,15.0,104570.0,0.9963090551181102,0.03727708780231819,1505.3959999997169,87198.89399999923,522850.0,611554.289999999,99980.0459999931
108678,0.9201578216547567,0.0008991301506788608,4050.0,14.0,104628.0,0.9965551181102362,0.037266052006845914,1454.4459999997634,87207.98899999922,523140.0,611802.434999999,99731.90099999309
108737,0.9206573644461001,0.0008940358209716169,4050.0,14.0,104687.0,0.9965551181102362,0.037245831685626785,1454.4459999997634,87207.98899999922,523435.0,612097.434999999,99436.90099999309
108796,0.9211569072374437,0.0008898218294637506,4050.0,14.0,104746.0,0.9965551181102362,0.03722563329534174,1454.4459999997634,87207.98899999922,523730.0,612392.434999999,99141.90099999309
108855,0.9216564500287873,0.0008848645632668344,4050.0,14.0,104805.0,0.9965551181102362,0.037205456800330716,1454.4459999997634,87207.98899999922,524025.0,612687.434999999,98846.90099999309
